"scenario","type","year","occupancy","passenger.km","vehicle.km","TWh.vehicle.km","vehicle.km.vehicle","vehicles"
"rcp6","train.passenger.international.fuel","2011",384,0,0,3.07e-08,150000,0
"rcp6","train.passenger.international.fuel","2015",388,2.72e+10,70100000,2.85e-08,150000,467
"rcp6","train.passenger.international.fuel","2020",390,5.24e+10,1.34e+08,2.68e-08,150000,895
"rcp6","train.passenger.international.fuel","2025",392,8.83e+10,2.26e+08,2.5e-08,150000,1500
"rcp6","train.passenger.international.fuel","2030",393,1.39e+11,3.53e+08,2.34e-08,150000,2360
"rcp6","train.passenger.international.fuel","2035",395,2.09e+11,5.3e+08,2.22e-08,150000,3530
"rcp6","train.passenger.international.fuel","2040",397,3.07e+11,7.73e+08,2.15e-08,150000,5150
"rcp6","train.passenger.international.fuel","2045",398,4.4e+11,1.1e+09,2.09e-08,150000,7360
"rcp6","train.passenger.international.fuel","2050",400,6.21e+11,1.55e+09,2.03e-08,150000,10400
"rcp6","train.passenger.international.elec","2011",384,0,0,1.26e-08,150000,0
"rcp6","train.passenger.international.elec","2015",388,5.35e+10,1.38e+08,1.25e-08,150000,919
"rcp6","train.passenger.international.elec","2020",390,9.35e+10,2.4e+08,1.22e-08,150000,1600
"rcp6","train.passenger.international.elec","2025",392,1.44e+11,3.67e+08,1.2e-08,150000,2440
"rcp6","train.passenger.international.elec","2030",393,2.06e+11,5.24e+08,1.19e-08,150000,3490
"rcp6","train.passenger.international.elec","2035",395,2.84e+11,7.19e+08,1.18e-08,150000,4790
"rcp6","train.passenger.international.elec","2040",397,3.8e+11,9.59e+08,1.17e-08,150000,6390
"rcp6","train.passenger.international.elec","2045",398,4.99e+11,1.25e+09,1.16e-08,150000,8360
"rcp6","train.passenger.international.elec","2050",400,6.47e+11,1.62e+09,1.15e-08,150000,10800
