"scenario","key","measure","type","year","value"
"IEA4","space","households","heater.solid.boiler.urban.space","2045",62942673.87
"IEA4","space","households","heater.solid.boiler.urban.space","2050",48000576.66
"IEA4","space","households","heater.liquid.boiler.urban.space","2011",190567791.6
"IEA4","space","households","heater.liquid.boiler.urban.space","2015",212265283.8
"IEA4","space","households","heater.liquid.boiler.urban.space","2020",228540864.8
"IEA4","space","households","heater.liquid.boiler.urban.space","2025",243662432.8
"IEA4","space","households","heater.liquid.boiler.urban.space","2030",256979702.5
"IEA4","space","households","heater.liquid.boiler.urban.space","2035",267387121.4
"IEA4","space","households","heater.liquid.boiler.urban.space","2040",275865218.2
"IEA4","space","households","heater.liquid.boiler.urban.space","2045",281385088.1
"IEA4","space","households","heater.liquid.boiler.urban.space","2050",285179896.7
"IEA4","space","households","heater.gas.boiler.urban.space","2011",748659181.2
"IEA4","space","households","heater.gas.boiler.urban.space","2015",833899329.2
"IEA4","space","households","heater.gas.boiler.urban.space","2020",902262819.1
"IEA4","space","households","heater.gas.boiler.urban.space","2025",967085930.8
"IEA4","space","households","heater.gas.boiler.urban.space","2030",1025834386
"IEA4","space","households","heater.gas.boiler.urban.space","2035",1074091471
"IEA4","space","households","heater.gas.boiler.urban.space","2040",1115760596
"IEA4","space","households","heater.gas.boiler.urban.space","2045",1146663094
"IEA4","space","households","heater.gas.boiler.urban.space","2050",1171778783
"IEA4","space","households","heater.heatpump.urban.space","2011",27223970.23
"IEA4","space","households","heater.heatpump.urban.space","2015",30323611.97
"IEA4","space","households","heater.heatpump.urban.space","2020",43473767.06
"IEA4","space","households","heater.heatpump.urban.space","2025",58889590.2
"IEA4","space","households","heater.heatpump.urban.space","2030",76528138.52
"IEA4","space","households","heater.heatpump.urban.space","2035",96051684.4
"IEA4","space","households","heater.heatpump.urban.space","2040",117725921.1
"IEA4","space","households","heater.heatpump.urban.space","2045",141069735.9
"IEA4","space","households","heater.heatpump.urban.space","2050",166590236.7
"IEA4","space","households","heater.electricity.urban.space","2011",40835955.34
"IEA4","space","households","heater.electricity.urban.space","2015",53260703.07
"IEA4","space","households","heater.electricity.urban.space","2020",68433351.41
"IEA4","space","households","heater.electricity.urban.space","2025",85806191.88
"IEA4","space","households","heater.electricity.urban.space","2030",105267229.9
"IEA4","space","households","heater.electricity.urban.space","2035",126354892.5
"IEA4","space","households","heater.electricity.urban.space","2040",149443888.4
"IEA4","space","households","heater.electricity.urban.space","2045",173933781
"IEA4","space","households","heater.electricity.urban.space","2050",200472996.7
"IEA4","space","households","heater.solar.urban.space","2011",0
"IEA4","space","households","heater.solar.urban.space","2015",0
"IEA4","space","households","heater.solar.urban.space","2020",3643053.105
"IEA4","space","households","heater.solar.urban.space","2025",8104072.046
"IEA4","space","households","heater.solar.urban.space","2030",13399868.61
"IEA4","space","households","heater.solar.urban.space","2035",19469936.03
"IEA4","space","households","heater.solar.urban.space","2040",26356549.51
"IEA4","space","households","heater.solar.urban.space","2045",33947262.64
"IEA4","space","households","heater.solar.urban.space","2050",42353450
"IEA4","space","households","heater.microchp.urban.space","2011",27223970.23
"IEA4","space","households","heater.microchp.urban.space","2015",30323611.97
"IEA4","space","households","heater.microchp.urban.space","2020",38373492.71
"IEA4","space","households","heater.microchp.urban.space","2025",47543889.33
"IEA4","space","households","heater.microchp.urban.space","2030",57768322.46
"IEA4","space","households","heater.microchp.urban.space","2035",68793773.96
"IEA4","space","households","heater.microchp.urban.space","2040",80826751.82
"IEA4","space","households","heater.microchp.urban.space","2045",93543568.18
"IEA4","space","households","heater.microchp.urban.space","2050",107295406.7
"IEA4","space","households","heater.districtheating.urban.space","2011",231403746.9
"IEA4","space","households","heater.districtheating.urban.space","2015",257750701.7
"IEA4","space","households","heater.districtheating.urban.space","2020",316702750
"IEA4","space","households","heater.districtheating.urban.space","2025",383052472
"IEA4","space","households","heater.districtheating.urban.space","2030",456191082.5
"IEA4","space","households","heater.districtheating.urban.space","2035",534125245
"IEA4","space","households","heater.districtheating.urban.space","2040",618500361.8
"IEA4","space","households","heater.districtheating.urban.space","2045",706857446.6
"IEA4","space","households","heater.districtheating.urban.space","2050",801891986.6
"IEA4","space","households","heater.solid.boiler.rural.space","2011",348636617.8
"IEA4","space","households","heater.solid.boiler.rural.space","2015",358022717.2
"IEA4","space","households","heater.solid.boiler.rural.space","2020",354922636
"IEA4","space","households","heater.solid.boiler.rural.space","2025",351679420.4
"IEA4","space","households","heater.solid.boiler.rural.space","2030",346384662
"IEA4","space","households","heater.solid.boiler.rural.space","2035",337829807.4
"IEA4","space","households","heater.solid.boiler.rural.space","2040",327499852
"IEA4","space","households","heater.solid.boiler.rural.space","2045",314324443.9
"IEA4","space","households","heater.solid.boiler.rural.space","2050",298485433.8
"IEA4","space","households","heater.liquid.boiler.rural.space","2011",68026657.13
"IEA4","space","households","heater.liquid.boiler.rural.space","2015",71528124.5
"IEA4","space","households","heater.liquid.boiler.rural.space","2020",71775902.54
"IEA4","space","households","heater.liquid.boiler.rural.space","2025",72069144.65
"IEA4","space","households","heater.liquid.boiler.rural.space","2030",72022145.75
"IEA4","space","households","heater.liquid.boiler.rural.space","2035",71374105.52
"IEA4","space","households","heater.liquid.boiler.rural.space","2040",70423884.91
"IEA4","space","households","heater.liquid.boiler.rural.space","2045",68929859.47
"IEA4","space","households","heater.liquid.boiler.rural.space","2050",66908316.42
"IEA4","space","households","heater.gas.boiler.rural.space","2011",141722202.4
"IEA4","space","households","heater.gas.boiler.rural.space","2015",149016926
"IEA4","space","households","heater.gas.boiler.rural.space","2020",157729761.1
"IEA4","space","households","heater.gas.boiler.rural.space","2025",167237374.1
"IEA4","space","households","heater.gas.boiler.rural.space","2030",176694330.9
"IEA4","space","households","heater.gas.boiler.rural.space","2035",185374412.9
"IEA4","space","households","heater.gas.boiler.rural.space","2040",193920842.5
"IEA4","space","households","heater.gas.boiler.rural.space","2045",201567619.4
"IEA4","space","households","heater.gas.boiler.rural.space","2050",208159206.6
"IEA4","space","households","heater.heatpump.rural.space","2011",2834444.047
"IEA4","space","households","heater.heatpump.rural.space","2015",2980338.521
"IEA4","space","households","heater.heatpump.rural.space","2020",6956059.691
"IEA4","space","households","heater.heatpump.rural.space","2025",11272353.39
"IEA4","space","households","heater.heatpump.rural.space","2030",15892886.83
"IEA4","space","households","heater.heatpump.rural.space","2035",20718316.74
"IEA4","space","households","heater.heatpump.rural.space","2040",25771059.33
"IEA4","space","households","heater.heatpump.rural.space","2045",30913997.58
"IEA4","space","households","heater.heatpump.rural.space","2050",36056148.29
"IEA4","space","households","heater.electricity.rural.space","2011",5668888.094
"IEA4","space","households","heater.electricity.rural.space","2015",14519597.92
"IEA4","space","households","heater.electricity.rural.space","2020",23584484.6
"IEA4","space","households","heater.electricity.rural.space","2025",33428521.73
"IEA4","space","households","heater.electricity.rural.space","2030",43927353.17
"IEA4","space","households","heater.electricity.rural.space","2035",54826903.71
"IEA4","space","households","heater.electricity.rural.space","2040",66210490.08
"IEA4","space","households","heater.electricity.rural.space","2045",77740241.67
"IEA4","space","households","heater.electricity.rural.space","2050",89211088.56
"IEA4","space","households","heater.solar.rural.space","2011",0
"IEA4","space","households","heater.solar.rural.space","2015",0
"IEA4","space","households","heater.solar.rural.space","2020",1329183.38
"IEA4","space","households","heater.solar.rural.space","2025",2771890.179
"IEA4","space","households","heater.solar.rural.space","2030",4321328.745
"IEA4","space","households","heater.solar.rural.space","2035",5947842.127
"IEA4","space","households","heater.solar.rural.space","2040",7654770.099
"IEA4","space","households","heater.solar.rural.space","2045",9399526.292
"IEA4","space","households","heater.solar.rural.space","2050",11151386.07
"IEA4","space","households","heater.microchp.rural.space","2011",0
"IEA4","space","households","heater.microchp.rural.space","2015",0
"IEA4","space","households","heater.microchp.rural.space","2020",0
"IEA4","space","households","heater.microchp.rural.space","2025",0
"IEA4","space","households","heater.microchp.rural.space","2030",0
"IEA4","space","households","heater.microchp.rural.space","2035",0
"IEA4","space","households","heater.microchp.rural.space","2040",0
"IEA4","space","households","heater.microchp.rural.space","2045",0
"IEA4","space","households","heater.microchp.rural.space","2050",0
"IEA4","space","households","heater.districtheating.rural.space","2011",0
"IEA4","space","households","heater.districtheating.rural.space","2015",0
"IEA4","space","households","heater.districtheating.rural.space","2020",3987550.141
"IEA4","space","households","heater.districtheating.rural.space","2025",8315670.536
"IEA4","space","households","heater.districtheating.rural.space","2030",12963986.23
"IEA4","space","households","heater.districtheating.rural.space","2035",17843526.38
"IEA4","space","households","heater.districtheating.rural.space","2040",22964310.3
"IEA4","space","households","heater.districtheating.rural.space","2045",28198578.87
"IEA4","space","households","heater.districtheating.rural.space","2050",33454158.21
"IEA4","cool","demand_TWh","cooling.airconditioners.urban","2011",721.2556226
"IEA4","cool","demand_TWh","cooling.airconditioners.urban","2015",892.1009059
"IEA4","cool","demand_TWh","cooling.airconditioners.urban","2020",1104.689477
"IEA4","cool","demand_TWh","cooling.airconditioners.urban","2025",1330.385754
"IEA4","cool","demand_TWh","cooling.airconditioners.urban","2030",1562.26112
"IEA4","cool","demand_TWh","cooling.airconditioners.urban","2035",1788.581401
"IEA4","cool","demand_TWh","cooling.airconditioners.urban","2040",2010.033428
"IEA4","cool","demand_TWh","cooling.airconditioners.urban","2045",2213.747142
"IEA4","cool","demand_TWh","cooling.airconditioners.urban","2050",2403.510741
"IEA4","cool","demand_TWh","cooling.chillers.urban","2011",0
"IEA4","cool","demand_TWh","cooling.chillers.urban","2015",1.84318369
"IEA4","cool","demand_TWh","cooling.chillers.urban","2020",6.649087061
"IEA4","cool","demand_TWh","cooling.chillers.urban","2025",13.40111886
"IEA4","cool","demand_TWh","cooling.chillers.urban","2030",22.23486303
"IEA4","cool","demand_TWh","cooling.chillers.urban","2035",33.09100643
"IEA4","cool","demand_TWh","cooling.chillers.urban","2040",45.99718383
"IEA4","cool","demand_TWh","cooling.chillers.urban","2045",60.62278792
"IEA4","cool","demand_TWh","cooling.chillers.urban","2050",76.93356675
"IEA4","cool","demand_TWh","cooling.solarcooling.urban","2011",0
"IEA4","cool","demand_TWh","cooling.solarcooling.urban","2015",4.607959224
"IEA4","cool","demand_TWh","cooling.solarcooling.urban","2020",15.41548117
"IEA4","cool","demand_TWh","cooling.solarcooling.urban","2025",30.5577729
"IEA4","cool","demand_TWh","cooling.solarcooling.urban","2030",50.33235222
"IEA4","cool","demand_TWh","cooling.solarcooling.urban","2035",74.60063163
"IEA4","cool","demand_TWh","cooling.solarcooling.urban","2040",103.4244503
"IEA4","cool","demand_TWh","cooling.solarcooling.urban","2045",136.0613402
"IEA4","cool","demand_TWh","cooling.solarcooling.urban","2050",172.4373048
"IEA4","cool","demand_TWh","cooling.airconditioners.rural","2011",28.31182396
"IEA4","cool","demand_TWh","cooling.airconditioners.rural","2015",50.2914435
"IEA4","cool","demand_TWh","cooling.airconditioners.rural","2020",82.23380665
"IEA4","cool","demand_TWh","cooling.airconditioners.rural","2025",116.6925442
"IEA4","cool","demand_TWh","cooling.airconditioners.rural","2030",152.5033681
"IEA4","cool","demand_TWh","cooling.airconditioners.rural","2035",187.9474588
"IEA4","cool","demand_TWh","cooling.airconditioners.rural","2040",222.3970347
"IEA4","cool","demand_TWh","cooling.airconditioners.rural","2045",253.746847
"IEA4","cool","demand_TWh","cooling.airconditioners.rural","2050",280.3917669
"IEA4","cool","demand_TWh","cooling.chillers.rural","2011",0
"IEA4","cool","demand_TWh","cooling.chillers.rural","2015",0.103907941
"IEA4","cool","demand_TWh","cooling.chillers.rural","2020",0.494962386
"IEA4","cool","demand_TWh","cooling.chillers.rural","2025",1.175456554
"IEA4","cool","demand_TWh","cooling.chillers.rural","2030",2.170502394
"IEA4","cool","demand_TWh","cooling.chillers.rural","2035",3.477264476
"IEA4","cool","demand_TWh","cooling.chillers.rural","2040",5.089287146
"IEA4","cool","demand_TWh","cooling.chillers.rural","2045",6.948779741
"IEA4","cool","demand_TWh","cooling.chillers.rural","2050",8.975012408
"IEA4","cool","demand_TWh","cooling.solarcooling.rural","2011",0
"IEA4","cool","demand_TWh","cooling.solarcooling.rural","2015",0.259769853
"IEA4","cool","demand_TWh","cooling.solarcooling.rural","2020",1.147538493
"IEA4","cool","demand_TWh","cooling.solarcooling.rural","2025",2.680323548
"IEA4","cool","demand_TWh","cooling.solarcooling.rural","2030",4.913297232
"IEA4","cool","demand_TWh","cooling.solarcooling.rural","2035",7.839173063
"IEA4","cool","demand_TWh","cooling.solarcooling.rural","2040",11.44323808
"IEA4","cool","demand_TWh","cooling.solarcooling.rural","2045",15.59579024
"IEA4","cool","demand_TWh","cooling.solarcooling.rural","2050",20.11640712
"IEA4","cool","energy_demand_TWh","cooling.airconditioners.urban","2011",-360.6278113
"IEA4","cool","energy_demand_TWh","cooling.airconditioners.urban","2015",-446.0504529
"IEA4","cool","energy_demand_TWh","cooling.airconditioners.urban","2020",-552.3447387
"IEA4","cool","energy_demand_TWh","cooling.airconditioners.urban","2025",-665.1928771
"IEA4","cool","energy_demand_TWh","cooling.airconditioners.urban","2030",-781.1305599
"IEA4","cool","energy_demand_TWh","cooling.airconditioners.urban","2035",-894.2907003
"IEA4","cool","energy_demand_TWh","cooling.airconditioners.urban","2040",-1005.016714
"IEA4","cool","energy_demand_TWh","cooling.airconditioners.urban","2045",-1106.873571
"IEA4","cool","energy_demand_TWh","cooling.airconditioners.urban","2050",-1201.75537
"IEA4","cool","energy_demand_TWh","cooling.chillers.urban","2011",0
"IEA4","cool","energy_demand_TWh","cooling.chillers.urban","2015",-1.023990939
"IEA4","cool","energy_demand_TWh","cooling.chillers.urban","2020",-3.693937256
"IEA4","cool","energy_demand_TWh","cooling.chillers.urban","2025",-7.445066031
"IEA4","cool","energy_demand_TWh","cooling.chillers.urban","2030",-12.35270168
