Baseline,Mitigation,Baseline 2050 GHG Emissions,Mitigation 2050 GHG Emissions,Difference in 2050 GHG Emissions
REMIND-MAgPIE 2.1-4.2|EN_NoPolicy,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_2000f,75.56761382,41.4274023,34.14021152
REMIND-MAgPIE 2.1-4.2|EN_NoPolicy,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_2500,75.56761382,44.60988896,30.95772487
REMIND-MAgPIE 2.1-4.2|EN_NoPolicy,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_2500f,75.56761382,44.58954835,30.97806547
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000f,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_200f,50.99418432,12.93294628,38.06123803
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000f,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_300f,50.99418432,12.95785,38.03633432
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_400,51.02028922,8.09471011,42.92557912
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000f,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_400f,50.99418432,14.72729542,36.2668889
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_500,51.02028922,8.839431027,42.1808582
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000f,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_500f,50.99418432,15.58018126,35.41400306
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_600,51.02028922,11.71894602,39.30134321
REMIND-MAgPIE 2.1-4.2|EN_NPi2100_COV,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_600_COV,58.11389475,12.89225325,45.2216415
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000f,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_600f,50.99418432,15.91441114,35.07977318
REMIND-MAgPIE 2.1-4.2|EN_NPi2100_COV,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_600f_COV,58.11389475,16.70449808,41.40939667
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_700,51.02028922,14.905042,36.11524723
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000f,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_700f,50.99418432,17.15018975,33.84399456
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_800,51.02028922,17.33681358,33.68347564
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000f,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_800f,50.99418432,18.03309554,32.96108878
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_900,51.02028922,19.62242951,31.39785972
REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000f,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_900f,50.99418432,19.53742514,31.45675918
REMIND-MAgPIE 2.1-4.2|EN_NPi2100,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_1000,62.067667,21.06786724,40.99979977
REMIND-MAgPIE 2.1-4.2|EN_NPi2100_COV,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_1000_COV,58.11389475,22.61957529,35.49431946
REMIND-MAgPIE 2.1-4.2|EN_NPi2100,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_1000f,62.067667,21.14905312,40.91861388
REMIND-MAgPIE 2.1-4.2|EN_NPi2100_COV,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_1000f_COV,58.11389475,22.59666663,35.51722812
REMIND-MAgPIE 2.1-4.2|EN_NPi2100,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_1200,62.067667,25.28547963,36.78218737
REMIND-MAgPIE 2.1-4.2|EN_NPi2100,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_1200f,62.067667,25.1888322,36.8788348
REMIND-MAgPIE 2.1-4.2|EN_NPi2100,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_1400,62.067667,29.1441482,32.9235188
REMIND-MAgPIE 2.1-4.2|EN_NPi2100,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_1400f,62.067667,29.1441482,32.9235188
REMIND-MAgPIE 2.1-4.2|EN_NPi2100,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_1600,62.067667,32.65874006,29.40892695
REMIND-MAgPIE 2.1-4.2|EN_NPi2100,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_1600f,62.067667,32.65874006,29.40892695
REMIND-MAgPIE 2.1-4.2|EN_NPi2100,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_1800,62.067667,38.79521263,23.27245437
REMIND-MAgPIE 2.1-4.2|EN_NPi2100,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_1800f,62.067667,38.31498061,23.7526864
REMIND-MAgPIE 2.1-4.2|EN_NoPolicy,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_2000,75.56761382,41.11417769,34.45343614
REMIND-MAgPIE 2.1-4.2|EN_NoPolicy,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_2000f,75.56761382,41.49786596,34.06974786
REMIND-MAgPIE 2.1-4.2|EN_NoPolicy,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_2500,75.56761382,45.4931,30.07451382
REMIND-MAgPIE 2.1-4.2|EN_NoPolicy,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_2500f,75.56761382,45.48943674,30.07817708
REMIND-MAgPIE 2.1-4.2|EN_NoPolicy,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000,75.56761382,51.02028922,24.5473246
REMIND-MAgPIE 2.1-4.2|EN_NoPolicy,REMIND-MAgPIE 2.1-4.2|EN_NPi2020_3000f,75.56761382,50.99418432,24.57342951
REMIND-MAgPIE 2.1-4.2|NGFS2_Current Policies,REMIND-MAgPIE 2.1-4.2|NGFS2_Below 2°C,62.40329504,17.73392735,44.66936769
REMIND-MAgPIE 2.1-4.2|NGFS2_Current Policies - IPD-95th,REMIND-MAgPIE 2.1-4.2|NGFS2_Below 2°C - IPD-95th,60.63241939,18.75972728,41.87269211
REMIND-MAgPIE 2.1-4.2|NGFS2_Current Policies - IPD-median,REMIND-MAgPIE 2.1-4.2|NGFS2_Below 2°C - IPD-median,61.28052406,18.47188227,42.80864179
REMIND-MAgPIE 2.1-4.2|NGFS2_Current Policies,REMIND-MAgPIE 2.1-4.2|NGFS2_Delayed Transition,62.40329504,11.18038634,51.2229087
REMIND-MAgPIE 2.1-4.2|NGFS2_Current Policies,REMIND-MAgPIE 2.1-4.2|NGFS2_Divergent Net Zero Policies,62.40329504,9.442833074,52.96046197
REMIND-MAgPIE 2.1-4.2|NGFS2_Current Policies,REMIND-MAgPIE 2.1-4.2|NGFS2_Nationally Determined Contributions (NDCs),62.40329504,41.8300108,20.57328424
REMIND-MAgPIE 2.1-4.2|NGFS2_Current Policies,REMIND-MAgPIE 2.1-4.2|NGFS2_Net-Zero 2050,62.40329504,8.937720946,53.4655741
REMIND-MAgPIE 2.1-4.2|NGFS2_Current Policies - IPD-95th,REMIND-MAgPIE 2.1-4.2|NGFS2_Net-Zero 2050 - IPD-95th,60.63241939,8.70351999,51.9288994
REMIND-MAgPIE 2.1-4.2|NGFS2_Current Policies - IPD-median,REMIND-MAgPIE 2.1-4.2|NGFS2_Net-Zero 2050 - IPD-median,61.28052406,8.586122751,52.69440131
REMIND-MAgPIE 2.1-4.2|SusDev_SSP1-NPi,REMIND-MAgPIE 2.1-4.2|SusDev_SDP-PkBudg1000,47.51119671,9.520298405,37.99089831
REMIND-MAgPIE 2.1-4.2|SusDev_SSP1-NPi,REMIND-MAgPIE 2.1-4.2|SusDev_SSP1-NDC,47.51119671,32.76681973,14.74437698
REMIND-MAgPIE 2.1-4.2|SusDev_SSP1-NPi,REMIND-MAgPIE 2.1-4.2|SusDev_SSP1-PkBudg900,47.51119671,9.925763256,37.58543346
REMIND-MAgPIE 2.1-4.2|SusDev_SSP2-NPi,REMIND-MAgPIE 2.1-4.2|SusDev_SSP2-NDC,64.7546478,41.61463736,23.14001044
REMIND-MAgPIE 2.1-4.2|SusDev_SSP2-NPi,REMIND-MAgPIE 2.1-4.2|SusDev_SSP2-PkBudg900,64.7546478,10.75245171,54.00219609
REMIND-MAgPIE 2.1-4.3|DeepElec_SSP2_Npi,REMIND-MAgPIE 2.1-4.3|DeepElec_SSP2_ HighRE_Budg1100,67.71819568,14.36556851,53.35262718
REMIND-MAgPIE 2.1-4.3|DeepElec_SSP2_Npi,REMIND-MAgPIE 2.1-4.3|DeepElec_SSP2_ HighRE_Budg1300,67.71819568,17.41506704,50.30312864
REMIND-MAgPIE 2.1-4.3|DeepElec_SSP2_Npi,REMIND-MAgPIE 2.1-4.3|DeepElec_SSP2_ HighRE_Budg900,67.71819568,10.35784397,57.36035171
REMIND-MAgPIE 2.1-4.3|DeepElec_SSP2_Npi,REMIND-MAgPIE 2.1-4.3|DeepElec_SSP2_def_Budg1100,67.71819568,14.12557872,53.59261696
REMIND-MAgPIE 2.1-4.3|DeepElec_SSP2_Npi,REMIND-MAgPIE 2.1-4.3|DeepElec_SSP2_def_Budg1300,67.71819568,20.14048734,47.57770834
REMIND-MAgPIE 2.1-4.3|DeepElec_SSP2_Npi,REMIND-MAgPIE 2.1-4.3|DeepElec_SSP2_def_Budg900,67.71819568,6.575003157,61.14319252
REMIND-Transport 2.1|Transport_NDC_Conv,REMIND-Transport 2.1|Transport_Budg1100_Conv,48.04972738,14.88403318,33.1656942
REMIND-Transport 2.1|Transport_NDC_Conv,REMIND-Transport 2.1|Transport_Budg1100_Conv-LowD,48.04972738,14.99921872,33.05050866
REMIND-Transport 2.1|Transport_NDC_Conv,REMIND-Transport 2.1|Transport_Budg1100_ConvSyn,48.04972738,15.87942975,32.17029763
REMIND-Transport 2.1|Transport_NDC_Conv,REMIND-Transport 2.1|Transport_Budg1100_ElecPush,48.04972738,14.66700987,33.38271751
REMIND-Transport 2.1|Transport_NDC_Conv,REMIND-Transport 2.1|Transport_Budg1100_ElecPush-LowD,48.04972738,14.79028647,33.25944091
REMIND-Transport 2.1|Transport_NDC_Conv,REMIND-Transport 2.1|Transport_Budg1100_H2Push,48.04972738,14.87043097,33.17929641
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_900,63.07554762,13.67504346,49.40050416
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_900f,63.07554762,21.93588082,41.1396668
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_1000,63.07554762,16.54926212,46.52628549
TIAM-ECN 1.1|EN_INDCi2100_COV,TIAM-ECN 1.1|EN_INDCi2030_1000_COV,63.14674627,16.61149699,46.53524928
TIAM-ECN 1.1|EN_INDCi2100_NDCp,TIAM-ECN 1.1|EN_INDCi2030_1000_NDCp,64.21363879,16.59053058,47.62310821
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_1000f,63.07554762,23.92383116,39.15171646
TIAM-ECN 1.1|EN_INDCi2100_COV,TIAM-ECN 1.1|EN_INDCi2030_1000f_COV,63.14674627,25.28220134,37.86454492
TIAM-ECN 1.1|EN_INDCi2100_NDCp,TIAM-ECN 1.1|EN_INDCi2030_1000f_NDCp,64.21363879,25.51568145,38.69795734
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_1200,63.07554762,28.03411329,35.04143433
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_1200f,63.07554762,33.08005386,29.99549375
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_1400,63.07554762,34.44002519,28.63552243
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_1400f,63.07554762,36.29346305,26.78208457
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_1600,63.07554762,39.47177853,23.60376908
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_1600f,63.07554762,41.46953912,21.6060085
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_2000,63.07554762,46.31704641,16.7585012
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_2000f,63.07554762,46.31712946,16.75841816
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_2500,63.07554762,49.86533025,13.21021736
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_2500f,63.07554762,49.86593794,13.20960968
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_3000,63.07554762,55.36736312,7.708184494
TIAM-ECN 1.1|EN_INDCi2100,TIAM-ECN 1.1|EN_INDCi2030_3000f,63.07554762,55.33094351,7.744604101
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_800,65.36956266,15.09643415,50.27312851
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_800f,65.36956266,22.28838359,43.08117907
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_900,65.36956266,17.51572142,47.85384125
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_900f,65.36956266,24.35381443,41.01574823
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_1000,65.36956266,20.46273292,44.90682975
TIAM-ECN 1.1|EN_NPi2100_COV,TIAM-ECN 1.1|EN_NPi2020_1000_COV,63.26365685,21.04957413,42.21408273
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_1000f,65.36956266,25.97112477,39.39843789
TIAM-ECN 1.1|EN_NPi2100_COV,TIAM-ECN 1.1|EN_NPi2020_1000f_COV,63.26365685,26.10420091,37.15945594
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_1200,65.36956266,29.61391744,35.75564522
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_1200f,65.36956266,33.3201415,32.04942116
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_1400,65.36956266,34.50396311,30.86559955
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_1400f,65.36956266,36.25925339,29.11030928
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_1600,65.36956266,39.12288227,26.2466804
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_1600f,65.36956266,41.12231255,24.24725011
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_2000,65.36956266,47.73272242,17.63684024
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_2000f,65.36956266,47.82808925,17.54147341
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_2500,65.36956266,49.86368875,15.50587391
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_2500f,65.36956266,49.86350465,15.50605802
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_3000,65.36956266,55.38651674,9.983045926
TIAM-ECN 1.1|EN_NPi2100,TIAM-ECN 1.1|EN_NPi2020_3000f,65.36956266,55.38662378,9.982938884
WITCH 5.0|CO_CurPol,WITCH 5.0|CO_2Deg2020,62.27350931,16.06244308,46.21106623
WITCH 5.0|CO_CurPol,WITCH 5.0|CO_2Deg2030,62.27350931,12.35784114,49.91566817
WITCH 5.0|CO_CurPol,WITCH 5.0|CO_Bridge,62.27350931,17.80534441,44.4681649
WITCH 5.0|CO_CurPol,WITCH 5.0|CO_GPP,62.27350931,34.31168244,27.96182687
WITCH 5.0|CO_CurPol,WITCH 5.0|CO_NDC_2050convergence,62.27350931,37.05438128,25.21912803
WITCH 5.0|CO_CurPol,WITCH 5.0|CO_NDCplus,62.27350931,48.98425907,13.28925024
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_500f,47.94799098,10.08897288,37.85901811
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_600f,47.94799098,11.97184496,35.97614603
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_600f_NDCp,46.22454172,12.87228716,33.35225455
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_700f,47.94799098,14.14458453,33.80340646
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_700f_NDCp,46.22454172,14.91758515,31.30695657
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_800,47.94799098,10.02607213,37.92191885
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_800_NDCp,46.22454172,10.75169332,35.4728484
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_800f,47.94799098,16.22276434,31.72522665
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_800f_NDCp,46.22454172,16.88599198,29.33854973
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_900,47.94799098,14.22389435,33.72409664
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_900_NDCp,46.22454172,14.88873811,31.33580361
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_900f,47.94799098,17.99614677,29.95184421
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_900f_NDCp,46.22454172,18.62893868,27.59560304
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_1000,47.94799098,17.42482937,30.52316161
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_1000_NDCp,46.22454172,17.82909354,28.39544818
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_1000f,47.94799098,19.43847247,28.50951851
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_1000f_NDCp,46.22454172,19.85954469,26.36499703
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_1200,47.94799098,21.08585339,26.86213759
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_1200_NDCp,46.22454172,21.37137707,24.85316464
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_1200f,47.94799098,22.12147841,25.82651257
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_1200f_NDCp,46.22454172,22.56156006,23.66298165
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_1400,47.94799098,24.63038484,23.31760614
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_1400_NDCp,46.22454172,24.82993057,21.39461114
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_1400f,47.94799098,24.6474234,23.30056758
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_1400f_NDCp,46.22454172,25.03768335,21.18685837
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_1600,47.94799098,27.00923432,20.93875667
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_1600_NDCp,46.22454172,27.22977808,18.99476364
WITCH 5.0|EN_INDCi2100,WITCH 5.0|EN_INDCi2030_1600f,47.94799098,27.07833174,20.86965924
WITCH 5.0|EN_INDCi2100_NDCp,WITCH 5.0|EN_INDCi2030_1600f_NDCp,46.22454172,27.43656333,18.78797838
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_1800,60.77705009,29.88268786,30.89436223
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_1800_NDCp,60.77705009,30.28232114,30.49472894
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_1800f,60.77705009,29.88268786,30.89436223
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_1800f_NDCp,60.77705009,30.28232114,30.49472894
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_2000,60.77705009,33.8543083,26.92274179
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_2000_NDCp,60.77705009,34.03272632,26.74432377
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_2000f,60.77705009,33.8543083,26.92274179
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_2000f_NDCp,60.77705009,34.03272632,26.74432377
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_2500,60.77705009,39.28215202,21.49489807
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_2500_NDCp,60.77705009,39.3877066,21.38934349
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_2500f,60.77705009,39.28215202,21.49489807
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_2500f_NDCp,60.77705009,39.3877066,21.38934349
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_3000,60.77705009,46.22740838,14.54964171
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_3000_NDCp,60.77705009,46.49525081,14.28179928
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_3000f,60.77705009,46.22740838,14.54964171
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_INDCi2030_3000f_NDCp,60.77705009,46.49525081,14.28179928
WITCH 5.0|EN_NPi2020_3000f,WITCH 5.0|EN_NPi2020_400f,45.92345043,11.65182973,34.2716207
WITCH 5.0|EN_NPi2020_3000,WITCH 5.0|EN_NPi2020_450,45.92345043,5.91284828,40.01060215
WITCH 5.0|EN_NPi2020_3000f,WITCH 5.0|EN_NPi2020_450f,45.92345043,12.37686859,33.54658184
WITCH 5.0|EN_NPi2020_3000,WITCH 5.0|EN_NPi2020_500,45.92345043,7.608801643,38.31464879
WITCH 5.0|EN_NPi2020_3000f,WITCH 5.0|EN_NPi2020_500f,45.92345043,13.27266971,32.65078073
WITCH 5.0|EN_NPi2020_3000,WITCH 5.0|EN_NPi2020_600,45.92345043,10.24073246,35.68271797
WITCH 5.0|EN_NPi2020_3000f,WITCH 5.0|EN_NPi2020_600f,45.92345043,15.16190613,30.76154431
WITCH 5.0|EN_NPi2020_3000,WITCH 5.0|EN_NPi2020_700,45.92345043,13.515009,32.40844144
WITCH 5.0|EN_NPi2020_3000f,WITCH 5.0|EN_NPi2020_700f,45.92345043,16.8332419,29.09020854
WITCH 5.0|EN_NPi2020_3000,WITCH 5.0|EN_NPi2020_800,45.92345043,16.00864603,29.91480441
WITCH 5.0|EN_NPi2020_3000f,WITCH 5.0|EN_NPi2020_800f,45.92345043,18.28068324,27.6427672
WITCH 5.0|EN_NPi2020_3000,WITCH 5.0|EN_NPi2020_900,45.92345043,18.05287906,27.87057138
WITCH 5.0|EN_NPi2020_3000f,WITCH 5.0|EN_NPi2020_900f,45.92345043,19.50614823,26.4173022
WITCH 5.0|EN_NPi2020_3000,WITCH 5.0|EN_NPi2020_1000,45.92345043,19.69014448,26.23330596
WITCH 5.0|EN_NPi2100,WITCH 5.0|EN_NPi2020_1000f,57.73510175,20.83178289,36.90331886
WITCH 5.0|EN_NPi2100,WITCH 5.0|EN_NPi2020_1200,57.73510175,23.04475771,34.69034404
WITCH 5.0|EN_NPi2100,WITCH 5.0|EN_NPi2020_1200f,57.73510175,23.37761726,34.35748449
WITCH 5.0|EN_NPi2100,WITCH 5.0|EN_NPi2020_1400,57.73510175,25.38445768,32.35064408
WITCH 5.0|EN_NPi2100,WITCH 5.0|EN_NPi2020_1400f,57.73510175,25.551786,32.18331576
WITCH 5.0|EN_NPi2100,WITCH 5.0|EN_NPi2020_1600,57.73510175,27.75462539,29.98047636
WITCH 5.0|EN_NPi2100,WITCH 5.0|EN_NPi2020_1600f,57.73510175,27.85295665,29.8821451
WITCH 5.0|EN_NPi2100,WITCH 5.0|EN_NPi2020_1800,57.73510175,30.39572994,27.33937181
WITCH 5.0|EN_NPi2100,WITCH 5.0|EN_NPi2020_1800f,57.73510175,30.39572994,27.33937181
WITCH 5.0|EN_NPi2100,WITCH 5.0|EN_NPi2020_2000,57.73510175,33.82330881,23.91179295
WITCH 5.0|EN_NPi2100,WITCH 5.0|EN_NPi2020_2000f,57.73510175,33.82330881,23.91179295
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_NPi2020_2500,60.77705009,39.07916824,21.69788185
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_NPi2020_2500f,60.77705009,39.07916824,21.69788185
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_NPi2020_3000,60.77705009,45.92345043,14.85359965
WITCH 5.0|EN_NoPolicy,WITCH 5.0|EN_NPi2020_3000f,60.77705009,45.92345043,14.85359965
WITCH-GLOBIOM 3.1|SSP1-Baseline,WITCH-GLOBIOM 3.1|SSP1-19,69.39556403,10.49489593,58.9006681
WITCH-GLOBIOM 3.1|SSP4-Baseline,WITCH-GLOBIOM 3.1|SSP4-19,72.46233915,11.77601875,60.6863204
WITCH-GLOBIOM 4.4|CD-LINKS_INDCi,WITCH-GLOBIOM 4.4|CD-LINKS_INDC2030i_1600,65.14364471,24.08781134,41.05583336
WITCH-GLOBIOM 4.4|CD-LINKS_INDCi,WITCH-GLOBIOM 4.4|CD-LINKS_NDC2030i_1000,65.14364471,15.05067527,50.09296944
WITCH-GLOBIOM 4.4|CD-LINKS_NPi,WITCH-GLOBIOM 4.4|CD-LINKS_NPi2020_1000,83.53600164,16.49831934,67.0376823
WITCH-GLOBIOM 4.4|CD-LINKS_NPi,WITCH-GLOBIOM 4.4|CD-LINKS_NPi2020_1600,83.53600164,24.82257251,58.71342913
WITCH-GLOBIOM 4.4|CD-LINKS_NPi,WITCH-GLOBIOM 4.4|CD-LINKS_NPi2020_400,83.53600164,8.034650671,75.50135097
